country;year;pop;gdp_c;gdp_t;inc_c;gini
hrv;1855;1670052;1468,52;2452501650;742,07;18,5
hrv;1856;1684991;1474,36;2484286960;745,02;18,9
hrv;1857;1700064;1480,21;2516445224;747,97;19,4
hrv;1858;1715271;1486,05;2548978793;750,92;19,8
hrv;1859;1730615;1491,89;2581894492;753,88;20,3
hrv;1860;1746096;1497,74;2615194722;756,83;20,7
hrv;1861;1761715;1503,58;2648883389;759,78;21,2
hrv;1862;1777474;1509,43;2682965931;762,74;21,7
hrv;1863;1793374;1515,27;2717446317;765,69;22,1
hrv;1864;1809416;1521,11;2752328542;768,64;22,6
hrv;1865;1825602;1526,96;2787618148;771,6;23
hrv;1866;1841932;1532,8;2823317661;774,55;23,4
hrv;1867;1858408;1538,65;2859432681;777,5;23,7
hrv;1868;1875032;1545,33;2897534246;780,88;24,1
hrv;1869;1891804;1551,17;2934508177;783,83;24,3
hrv;1870;1908727;1557,01;2971913248;786,78;24,6
hrv;1871;1925800;1583,73;3049944863;800,28;24,8
hrv;1872;1943027;1611,28;3130758868;814,2;24,9
hrv;1873;1960407;1639,66;3214409500;828,55;25
hrv;1874;1977943;1668,05;3299307018;842,89;25,1
hrv;1875;1995636;1697,27;3387132479;857,66;25,2
hrv;1876;2013487;1726,49;3476264707;872,42;25,2
hrv;1877;2031497;1756,54;3568415324;887,61;25,1
hrv;1878;2049669;1787,43;3663649135;903,22;25
hrv;1879;2068003;1818,32;3760300174;918,83;25
hrv;1880;2086501;1850,05;3860129087;934,86;24,9
hrv;1881;2105164;1881,77;3961442178;950,89;24,8
hrv;1882;2123995;1915,17;4067807367;967,76;24,8
hrv;1883;2142993;1947,73;4173966568;984,22;24,7
hrv;1884;2162162;1981,96;4285311732;1001,51;24,6
hrv;1885;2181502;2016,19;4398313946;1018,81;24,5
hrv;1886;2201015;2051,25;4514832407;1036,53;24,5
hrv;1887;2220703;2087,15;4634938360;1054,67;24,4
hrv;1888;2240566;2123,05;4756829405;1072,81;24,3
hrv;1889;2260607;2160,62;4884305443;1091,79;24,3
hrv;1890;2280828;2198,19;5013682983;1110,78;24,2
hrv;1891;2301229;2213,21;5093109823;1118,37;24,1
hrv;1892;2321813;2228,24;5173557583;1125,96;24
hrv;1893;2342581;2244,1;5256992481;1133,98;24
hrv;1894;2363534;2259,13;5339531111;1141,57;23,9
hrv;1895;2384675;2274,99;5425117893;1149,59;23,8
hrv;1896;2406005;2290,85;5511808339;1157,6;23,7
hrv;1897;2427525;2306,72;5599613747;1165,62;23,7
hrv;1898;2449238;2322,58;5688550128;1173,64;23,6
hrv;1899;2471146;2339,28;5780694403;1182,07;23,5
hrv;1900;2493249;2355,14;5871948185;1190,09;23,5
hrv;1901;2515550;2392,71;6018976046;1209,07;23,4
hrv;1902;2538050;2431,95;6172401002;1228,9;23,3
hrv;1903;2560751;2471,18;6328088394;1248,73;23,2
hrv;1904;2583656;2510,42;6486069414;1268,56;23,2
hrv;1905;2606765;2551,33;6650720643;1289,23;23,1
hrv;1906;2630081;2592,24;6817799157;1309,9;23,1
hrv;1907;2653605;2633,98;6989548380;1330,99;23,1
hrv;1908;2677340;2676,56;7166061309;1352,51;23,1
hrv;1909;2701287;2719,97;7347427061;1374,44;23,2
hrv;1910;2725448;2763,39;7531463385;1396,38;23,3
hrv;1911;2749825;2764,22;7601122150;1396,8;23,4
hrv;1912;2774420;2764,22;7669108149;1396,8;23,5
hrv;1913;2799235;2765,06;7740039245;1397,23;23,7
hrv;1914;2824272;2755,87;7783331353;1392,59;23,9
hrv;1915;2849533;2746,69;7826778867;1387,94;24,1
hrv;1916;2875020;2737,5;7870381091;1383,3;24,3
hrv;1917;2900734;2727,49;7911712820;1378,24;24,6
hrv;1918;2926272;2718,3;7954494080;1373,6;24,9
hrv;1919;2952034;2709,95;7999877662;1369,38;25,2
hrv;1920;2978023;2700,77;8042958124;1364,74;25,4
hrv;1921;3004240;2727,49;8194024038;1378,24;25,7
hrv;1922;3030689;2768,39;8390143127;1398,91;26
hrv;1923;3057370;2855,22;8729464050;1442,79;26,3
hrv;1924;3084286;2998,82;9249205856;1515,35;26,6
hrv;1925;3111439;3083,97;9595589423;1558,38;26,8
hrv;1926;3138832;3233,41;10149135329;1633,89;26,9
hrv;1927;3166465;3117,37;9871030198;1575,25;27
hrv;1928;3194342;3324,41;10619306171;1679,88;27,1
hrv;1929;3222464;3430,44;11054464020;1733,45;27,1
hrv;1930;3250833;3295,19;10712115855;1665,11;27,1
hrv;1931;3279453;3131,56;10269799154;1582,43;27,1
hrv;1932;3308324;2785,09;9213986092;1407,35;26,9
hrv;1933;3337450;2814,31;9392625259;1422,12;26,8
hrv;1934;3366832;2861,9;9635532807;1446,16;26,6
hrv;1935;3396472;2762,55;9382925775;1395,96;26,4
hrv;1936;3426374;3058,93;10481023767;1545,72;26,1
hrv;1937;3456539;3047,24;10532896114;1539,82;25,8
hrv;1938;3486969;3225,9;11248605324;1630,1;25,5
hrv;1939;3517667;3336,1;11735286022;1685,78;25,1
hrv;1940;3548636;3285,17;11657882283;1660,05;24,8
hrv;1941;3579877;3248,93;11630753157;1635,93;24,5
hrv;1942;3611393;3213,15;11603945930;1612,2;24,2
hrv;1943;3643187;3177,01;11574434697;1588,44;23,9
hrv;1944;3675260;3142,2;11548390855;1565,48;23,5
hrv;1945;3707616;3107,03;11519673042;1542,49;23,2
hrv;1946;3740257;3071,5;11488213960;1519,47;22,9
hrv;1947;3773185;3037,34;11460436375;1497,26;22,6
hrv;1948;3806403;3566,07;13573890611;1751,68;22,4
hrv;1949;3837017;3854,61;14790214679;1886,73;22,1
hrv;1950;3864990;3552,22;13729290014;1732,57;21,9
hrv;1951;3911671;3633,92;14214703204;1766,16;21,7
hrv;1952;3957414;3298,85;13054909056;1597,64;21,6
hrv;1953;4006122;3571,9;14309484777;1723,77;21,6
hrv;1954;4048114;3880,05;15706871024;1865,86;21,6
hrv;1955;4080735;4575,18;18670089931;2192,37;21,6
hrv;1956;4110124;4368,02;17953112329;2085,71;21,6
hrv;1957;4136704;5173,22;21400085891;2461,46;21,7
hrv;1958;4160692;5296,72;22038022700;2511,31;21,7
hrv;1959;4182093;5760,08;24089204063;2721,36;21,7
hrv;1960;4200264;6317,08;26533395339;2973,97;21,8
hrv;1961;4223427;6766,05;28575919893;3174,08;21,8
hrv;1962;4255014;6927,03;29474619338;3238,12;21,9
hrv;1963;4287266;7651,21;32802759006;3564;21,9
hrv;1964;4317757;8358,63;36090512677;3879,77;21,9
hrv;1965;4346706;8585,44;37318371900;3970,97;22
hrv;1966;4374301;9188,8;40194592870;4235,02;22
hrv;1967;4400269;9482,46;41725395891;4354,93;22
hrv;1968;4423828;9890,7;43754774143;4526,37;22,1
hrv;1969;4444447;10635,22;47267680264;4849,89;22,1
hrv;1970;4462673;11385,93;50811685672;5173,88;22,2
hrv;1971;4480162;12300,98;55110368827;5569,94;22,2
hrv;1972;4497891;12638,38;56846046615;5702,5;22,2
hrv;1973;4515758;13137,9;59327597958;5906,94;22,3
hrv;1974;4533953;14275,44;64724170115;6395,71;22,3
hrv;1975;4552730;14691,42;66886069833;6558,83;22,3
hrv;1976;4571750;15309,6;69991643396;6810,66;22,4
hrv;1977;4590623;16603,08;76218492632;7359,98;22,4
hrv;1978;4609020;17858,89;82311992591;7888,7;22,4
hrv;1979;4626959;18920,98;87546611373;8328,32;22,5
hrv;1980;4643896;19272,17;89497944230;8452,93;22,5
hrv;1981;4664258;19339,64;90205074534;8452,55;22,5
hrv;1982;4689156;19341,6;90695787416;8423,54;22,6
hrv;1983;4712884;19036,52;89716897382;8261,38;22,6
hrv;1984;4734488;19481,25;92233756807;8424,52;22,6
hrv;1985;4754555;19513,3;92777036025;8408,56;22,7
hrv;1986;4773051;20082,99;95857154093;8623,47;22,7
hrv;1987;4790209;20093,39;96251525007;8597,45;22,9
hrv;1988;4806032;19961,59;95936048154;8510,88;23,1
hrv;1989;4820733;19697,07;94954319061;8961,65;23,5
hrv;1990;4835065;18348,67;88717010192;9436,29;24
hrv;1991;4825157;14770,92;71272001289;9936,07;24,6
hrv;1992;4782233;13429,02;64220689213;10462,33;25,2
hrv;1993;4729743;12409,88;58695554063;11016,45;25,8
hrv;1994;4675514;13111,14;61301310636;11599,92;26,4
hrv;1995;4619360;14184,9;65525177855;12214,3;27
hrv;1996;4562299;15328,85;69934794496;12861,21;27,6
hrv;1997;4504621;16470,05;74191345120;13542,39;27,8
hrv;1998;4445667;16951,38;75360199743;14259,65;28,7
hrv;1999;4385822;16962,52;74394601449;7169,51;29,4
hrv;2000;4326105;17717,78;76648977645;8059,62;29,9
hrv;2001;4301074;18971,19;81596483831;7607,31;30,2
hrv;2002;4305782;20134,55;86694979729;8837,3;30,6
hrv;2003;4306686;21350,48;91949831409;10266,16;30,4
hrv;2004;4310056;22324,01;96217747655;11926,05;30,6
hrv;2005;4313946;23338,29;1,0068E+11;11892,15;31
hrv;2006;4315800;24591,3;1,06131E+11;11858,35;31,7
hrv;2007;4315954;25917,32;1,11858E+11;11824,64;32,3
hrv;2008;4314631;26505,24;1,1436E+11;11791,03;32,2
hrv;2009;4310530;24663,74;1,06314E+11;10253,76;32,3
hrv;2010;4301145;24452,28;1,05173E+11;8975,57;32,2
hrv;2011;4280824;24522,56;1,04977E+11;7946;31,9
hrv;2012;4259236;24032,31;1,02359E+11;7553,3;31,7
hrv;2013;4242398;24025,39;1,01925E+11;7439,41;32
hrv;2014;4219479;24041,03;1,01441E+11;7851,14;31,8
hrv;2015;4183729;24857,88;1,03999E+11;8193,44;31,5
hrv;2016;4136444;25945,56;1,07322E+11;8850,6;31,3
hrv;2017;4079200;27142,5;1,1072E+11;9311,4;31,1
hrv;2018;4024868;28203,14;1,13514E+11;9999,06;31,1
hrv;2019;3986334;29336,21;1,16944E+11;10614,77;31,1
hrv;2020;3953958;26953,15;1,06572E+11;11056,49;31,1
hrv;2021;3924610;31793,23;1,24776E+11;13045,47;31,1
hrv;2022;3907027;34233,39;1,33751E+11;13961,4;31,1
hrv;2023;3896023;35303,58;1,37544E+11;14387,19;31,1
hrv;2024;3875325;36441,24;1,41222E+11;14794,98;31,1
hrv;2025;3848160;37500,61;1,44308E+11;15179,27;31,1
hrv;2026;3822345;38590,82;1,47507E+11;15572,75;31,1
hrv;2027;3797352;39582,92;1,5031E+11;15936,28;31,1
hrv;2028;3773300;40519,84;1,52894E+11;16288,53;31,1
hrv;2029;3749593;41376,23;1,55144E+11;16620,03;31,1
hrv;2030;3725770;39901,6;1,48664E+11;15972,34;31,1
hrv;2031;3701679;40519,35;1,4999E+11;16223,71;31,1
hrv;2032;3677460;41138,47;1,51285E+11;16475,75;31,1
hrv;2033;3653762;41758,75;1,52577E+11;16728,38;31,1
hrv;2034;3630274;42379,96;1,53851E+11;16981,51;31,1
hrv;2035;3607215;43001,87;1,55117E+11;17235,03;31,1
hrv;2036;3584372;43624,27;1,56366E+11;17488,87;31,1
hrv;2037;3560763;44246,93;1,57553E+11;17742,93;31,1
hrv;2038;3536617;44869,64;1,58687E+11;17997,13;31,1
hrv;2039;3512498;45492,17;1,59791E+11;18251,36;31,1
hrv;2040;3488309;46114,31;1,60861E+11;18505,55;31,1
hrv;2041;3463774;46735,84;1,61882E+11;18759,6;31,1
hrv;2042;3438936;47356,55;1,62856E+11;19013,43;31,1
hrv;2043;3413958;47976,23;1,63789E+11;19266,94;31,1
hrv;2044;3388573;48594,67;1,64667E+11;19520,06;31,1
hrv;2045;3362953;49211,67;1,65497E+11;19772,69;31,1
hrv;2046;3337508;49827,02;1,66298E+11;20024,76;31,1
hrv;2047;3311885;50440,52;1,67053E+11;20276,17;31,1
hrv;2048;3286003;51051,98;1,67757E+11;20526,85;31,1
hrv;2049;3260126;51661,21;1,68422E+11;20776,72;31,1
hrv;2050;3234160;52268,02;1,69043E+11;21025,7;31,1
hrv;2051;3208229;52872,22;1,69626E+11;21273,71;31,1
hrv;2052;3182597;53473,64;1,70185E+11;21520,68;31,1
hrv;2053;3157017;54072,1;1,70707E+11;21766,53;31,1
hrv;2054;3131454;54667,44;1,71189E+11;22011,19;31,1
hrv;2055;3105972;55259,48;1,71634E+11;22254,59;31,1
hrv;2056;3080264;55848,07;1,72027E+11;22496,67;31,1
hrv;2057;3054624;56433,05;1,72382E+11;22737,35;31,1
hrv;2058;3029124;57014,27;1,72703E+11;22976,58;31,1
hrv;2059;3003643;57591,59;1,72985E+11;23214,28;31,1
hrv;2060;2978213;58164,86;1,73227E+11;23450,41;31,1
hrv;2061;2952807;58733,95;1,7343E+11;23684,9;31,1
hrv;2062;2927566;59298,73;1,73601E+11;23917,71;31,1
hrv;2063;2902532;59859,08;1,73743E+11;24148,76;31,1
hrv;2064;2878017;60414,88;1,73875E+11;24378,02;31,1
hrv;2065;2853838;60966,01;1,73987E+11;24605,43;31,1
hrv;2066;2829608;61512,36;1,74056E+11;24830,95;31,1
hrv;2067;2805558;62053,84;1,74096E+11;25054,53;31,1
hrv;2068;2781696;62590,34;1,74107E+11;25276,13;31,1
hrv;2069;2758151;63121,78;1,74099E+11;25495,71;31,1
hrv;2070;2735392;63648,07;1,74102E+11;25713,23;31,1
hrv;2071;2713022;64169,12;1,74092E+11;25928,66;31,1
hrv;2072;2690488;64684,86;1,74034E+11;26141,96;31,1
hrv;2073;2668169;65195,22;1,73952E+11;26353,1;31,1
hrv;2074;2646256;65700,13;1,73859E+11;26562,05;31,1
hrv;2075;2624398;66199,54;1,73734E+11;26768,78;31,1
hrv;2076;2602610;66693,38;1,73577E+11;26973,28;31,1
hrv;2077;2581029;67181,61;1,73398E+11;27175,5;31,1
hrv;2078;2559768;67664,18;1,73205E+11;27375,44;31,1
hrv;2079;2538841;68141,05;1,72999E+11;27573,07;31,1
hrv;2080;2518233;68612,18;1,72781E+11;27768,38;31,1
hrv;2081;2498026;69077,54;1,72558E+11;27961,36;31,1
hrv;2082;2478023;69537,11;1,72315E+11;28151,97;31,1
hrv;2083;2458209;69990,85;1,72052E+11;28340,23;31,1
hrv;2084;2438564;70438,75;1,71769E+11;28526,11;31,1
hrv;2085;2419111;70880,8;1,71469E+11;28709,61;31,1
hrv;2086;2399983;71316,99;1,7116E+11;28890,72;31,1
hrv;2087;2381091;71747,3;1,70837E+11;29069,44;31,1
hrv;2088;2362144;72171,73;1,7048E+11;29245,75;31,1
hrv;2089;2343166;72590,3;1,70091E+11;29419,68;31,1
hrv;2090;2324531;73002,98;1,69698E+11;29591,2;31,1
hrv;2091;2306030;73409,81;1,69285E+11;29760,32;31,1
hrv;2092;2287416;73810,78;1,68836E+11;29927,05;31,1
hrv;2093;2268883;74205,91;1,68365E+11;30091,39;31,1
hrv;2094;2250347;74595,22;1,67865E+11;30253,34;31,1
hrv;2095;2231788;74978,73;1,67337E+11;30412,91;31,1
hrv;2096;2213327;75356,46;1,66788E+11;30570,12;31,1
hrv;2097;2195109;75728,43;1,66232E+11;30724,96;31,1
hrv;2098;2177097;76094,67;1,65665E+11;30877,44;31,1
hrv;2099;2159169;76455,22;1,6508E+11;31027,59;31,1
hrv;2100;2141439;76810,11;1,64484E+11;31175,41;31,1
cub;1800;272000;708,42;192690834;339,03;40
cub;1801;292989;713,92;209170682;341,66;40
cub;1802;315598;720,2;227294639;344,67;40
cub;1803;339952;726,49;246970424;347,67;40
cub;1804;366184;731,98;268040791;350,31;40
cub;1805;394441;738,27;291202781;353,31;40
cub;1806;424879;744,55;316343720;356,32;40
cub;1807;457665;750,83;343630107;359,33;40
cub;1808;492981;757,12;373243995;362,33;40
cub;1809;531023;763,4;405382700;365,34;40
cub;1810;549935;769,68;423275421;368,35;40
cub;1811;567680;775,97;440500243;371,35;40
cub;1812;578471;782,25;452508294;374,36;40
cub;1813;581725;789,32;459165663;377,74;40
cub;1814;584997;795,6;465423918;380,75;40
cub;1815;588287;801,88;471737724;383,76;40
cub;1816;591596;808,95;478572862;387,14;40
cub;1817;594924;815,24;485003035;390,15;40
cub;1818;598270;822,3;491959693;393,53;40
cub;1819;607292;829,37;503671169;396,91;40
cub;1820;622317;836,44;520531345;400,3;40
cub;1821;643693;842,72;542455507;403,3;40
cub;1822;671781;849,79;570874430;406,69;40
cub;1823;706965;856,86;605770720;410,07;40
cub;1824;743993;863,93;642757493;413,45;40
cub;1825;782959;871,78;682570655;417,21;40
cub;1826;823967;878,85;724144971;420,59;40
cub;1827;867122;885,92;768201089;423,98;40
cub;1828;912537;893,77;815602143;427,73;40
cub;1829;949773;900,84;855596208;431,12;40
cub;1830;978399;901,75;882273365;431,55;40
cub;1831;997967;902,66;900827188;431,99;40
cub;1832;1008000;903,57;910801995;432,42;40
cub;1833;1008000;904,49;911721318;432,86;40
cub;1834;1008000;905,4;912641569;433,3;40
cub;1835;1008000;906,31;913562749;433,73;40
cub;1836;1008000;907,23;914484859;434,17;40
cub;1837;1008000;908,14;915407899;434,61;40
cub;1838;1008000;909,06;916331871;435,05;40
cub;1839;1011305;909,98;920264250;435,49;40
cub;1840;1017970;910,9;927264242;435,93;40
cub;1841;1028049;911,81;937390363;436,37;40
cub;1842;1041598;912,74;950703172;436,81;40
cub;1843;1058675;913,66;967265282;437,25;40
cub;1844;1076032;914,58;984115939;437,69;40
cub;1845;1093673;930,82;1018012085;445,46;40
cub;1846;1111603;947,35;1053075521;453,37;40
cub;1847;1129828;964,17;1089347661;461,42;40
cub;1848;1148351;981,29;1126868371;469,62;40
cub;1849;1167205;998,72;1165708706;477,96;40
cub;1850;1186396;1016,45;1205915671;486,44;40
cub;1851;1206402;1032,21;1245257514;493,98;40
cub;1852;1226772;1048,21;1285910773;501,64;40
cub;1853;1247513;1064,45;1327920015;509,42;40
cub;1854;1268604;1080,95;1371300930;517,31;40
cub;1855;1290052;1097,71;1416099495;525,33;40
cub;1856;1311862;1114,72;1462360881;533,47;40
cub;1857;1334041;1132;1510133852;541,74;40
cub;1858;1356595;1149,55;1559467525;550,14;40
cub;1859;1373547;1167,36;1603428154;558,67;40
cub;1860;1384827;1185,46;1641652983;567,32;40
cub;1861;1390364;1203,83;1673763948;576,12;40
cub;1862;1390083;1222,49;1699363493;585,05;40
cub;1863;1383912;1233,53;1707102399;590,33;40
cub;1864;1377767;1244,68;1714874811;595,67;40
cub;1865;1371650;1255,92;1722683508;601,05;40
cub;1866;1365559;1267,27;1730526294;606,48;40
cub;1867;1359496;1278,71;1738406003;611,95;40
cub;1868;1353459;1290,26;1746320406;617,48;40
cub;1869;1352364;1301,92;1760670027;623,06;40
cub;1870;1356259;1313,68;1781691665;628,69;40
cub;1871;1365193;1325,55;1809628858;634,37;40
cub;1872;1379216;1337,52;1844732047;640,1;40
cub;1873;1398378;1349,6;1887257388;645,88;40
cub;1874;1417807;1361,8;1930764090;651,72;40
cub;1875;1437505;1374,1;1975272448;657,6;40
cub;1876;1457476;1386,51;2020805892;663,54;40
cub;1877;1477725;1399,04;2067389725;669,54;40
cub;1878;1498255;1411,67;2115046958;675,58;40
cub;1879;1517069;1424,43;2160952186;681,69;40
cub;1880;1534129;1437,29;2204993170;687,85;40
cub;1881;1549395;1450,28;2247051698;694,06;40
cub;1882;1562824;1492,48;2332478456;714,25;40
cub;1883;1574377;1535,9;2418092781;735,04;40
cub;1884;1586015;1580,6;2506848967;756,43;40
cub;1885;1597739;1626,59;2598862904;778,44;40
cub;1886;1609549;1673,92;2694253100;801,09;40
cub;1887;1621447;1722,63;2793145767;824,4;40
cub;1888;1633432;1772,75;2895666607;848,39;40
cub;1889;1643709;1824,33;2998672842;873,07;40
cub;1890;1652261;1877,42;3101983333;898,48;40
cub;1891;1659071;1932,05;3205401494;924,62;40
cub;1892;1664122;1988,26;3308714388;951,52;40
cub;1893;1667397;1981,64;3304182905;948,35;40
cub;1894;1670679;1975,04;3299658724;945,2;40
cub;1895;1673966;1968,46;3295137864;942,05;40
cub;1896;1677260;1961,9;3290624244;938,91;40
cub;1897;1680560;1955,37;3286115863;935,78;40
cub;1898;1683866;1948,86;3281612700;932,66;40
cub;1899;1696639;1942,36;3295491440;929,56;40
cub;1900;1719184;1935,89;3328158869;926,46;40
cub;1901;1751816;1929,45;3380034424;923,38;40
cub;1902;1794860;1923,02;3451549929;920,3;40
cub;1903;1848649;2012,3;3720040177;963,03;40
cub;1904;1904051;2070,68;3942679212;990,97;40
cub;1905;1961112;2159,96;4235928264;1033,69;40
cub;1906;2019884;2189,72;4422987363;1047,94;40
cub;1907;2080416;2368,29;4927027375;1133,39;40
cub;1908;2142762;2101,59;4503196646;1005,76;40
cub;1909;2207402;2368,29;5227766986;1133,39;40
cub;1910;2274419;2368,29;5386482643;1133,39;40
cub;1911;2343896;2159,96;5062727328;1033,69;40
cub;1912;2415923;2220,63;5364868950;1062,73;40
cub;1913;2490589;2426,67;6043829804;1161,33;40
cub;1914;2567563;2487,33;6386385561;1190,36;40
cub;1915;2646916;2456,43;6501958246;1175,57;40
cub;1916;2728720;2574,33;7024618270;1232;40
cub;1917;2813053;2604,09;7325438305;1246,24;40
cub;1918;2898884;2634,99;7638541737;1261,03;40
cub;1919;2983953;2721,99;8122283201;1302,66;40
cub;1920;3068152;2721,99;8351471838;1302,66;40
cub;1921;3151369;2634,99;8303838179;1261,03;40
cub;1922;3233483;2604,09;8420275134;1246,24;40
cub;1923;3314371;2574,33;8532275602;1232;40
cub;1924;3397282;2663,61;9049035267;1274,72;40
cub;1925;3482267;2930,31;10204138203;1402,36;40
cub;1926;3569379;2782,65;9932347884;1331,7;40
cub;1927;3658669;2752,89;10071925408;1317,45;40
cub;1928;3750193;2604,09;9765833582;1246,24;40
cub;1929;3838125;2869,65;11014067864;1373,33;40
cub;1930;3922270;2721,99;10676370482;1302,66;40
cub;1931;4002431;2012,3;8054100116;963,03;40
cub;1932;4078399;1864,64;7604752693;892,36;40
cub;1933;4149962;1775,36;7367670879;849,63;40
cub;1934;4222781;1923,02;8120488207;920,3;40
cub;1935;4296878;2070,68;8897456827;990,97;40
cub;1936;4372274;2189,72;9574070911;1047,94;40
cub;1937;4448994;2337,38;10399006681;1118,6;40
cub;1938;4527060;2368,29;10721388678;1133,39;40
cub;1939;4612488;2337,38;10781154914;1118,6;40
cub;1940;4705553;2368,29;11144111776;1133,39;40
cub;1941;4806534;2515,95;12092998701;1203,61;40
cub;1942;4915720;2515,95;12367705206;1203,16;40
cub;1943;5033411;2368,29;11920574436;1132,13;40
cub;1944;5153919;2604,09;13421259985;1244,38;40
cub;1945;5277313;2604,09;13742588852;1243,92;39,6
cub;1946;5403660;2752,89;14875699454;1314,51;39,3
cub;1947;5533033;2930,31;16213527972;1398,71;39
cub;1948;5665503;2869,65;16257999551;1369,24;38,6
cub;1949;5796045;2841,03;16466747466;1355,08;38,3
cub;1950;5924511;3019,6;17889639983;1439,71;37,9
cub;1951;6042200;3049,36;18424835388;1453,36;37,6
cub;1952;6162175;3255,4;20060322892;1550,98;37,2
cub;1953;6285748;2988,69;18786165200;1423,38;36,9
cub;1954;6412849;2988,69;19166030951;1422,85;37
cub;1955;6543100;3019,6;19757529925;1437,03;37,1
cub;1956;6676052;3136,35;20938452108;1492,04;37,2
cub;1957;6811727;3344,68;22783043796;1590,55;37,3
cub;1958;6950289;3344,68;23246489279;1589,96;37,4
cub;1959;7092332;3440,83;24403512061;1635,06;37,5
cub;1960;7238081;3427,09;24805588465;1627,92;37,6
cub;1961;7387117;3511,8;25942070322;1667,54;37,8
cub;1962;7541098;3404,2;25671417409;1615,84;37,9
cub;1963;7701660;3385,89;26076951019;1606,55;38
cub;1964;7866020;3614,82;28434229955;1714,54;38,1
cub;1965;8030797;3534,69;28386394830;1675,91;38,2
cub;1966;8193450;3645,72;29871053787;1727,91;38,3
cub;1967;8352625;3993,7;33357865446;1892,12;38,4
cub;1968;8509522;3696,09;31451945164;1750,47;38,6
cub;1969;8666640;3590,78;31119999048;1699,96;38,7
cub;1970;8824382;3406,49;30060176506;1612,12;38,8
cub;1971;8979085;3618,25;32488591090;1711,69;39
cub;1972;9123891;3723,56;33973356070;1760,85;39,1
cub;1973;9255328;3990,26;36931206560;1886,27;39,2
cub;1974;9374183;4131,06;38725283770;1952,1;39,3
cub;1975;9479726;4272,99;40506812907;2018,42;39,4
cub;1976;9571242;4333,66;41478515627;2046,31;39,5
cub;1977;9648440;4479,03;43215669722;2114,17;39,6
cub;1978;9711980;4709,11;45734755967;2221,94;39,7
cub;1979;9763355;4788,09;46747807248;2258,36;39,9
cub;1980;9804796;4699,95;46082051664;2215,97;40
cub;1981;9849320;5059,37;49831368754;2384,54;40,1
cub;1982;9912681;5136,06;50912157239;2419,78;40,2
cub;1983;9991026;5385,6;53807648912;2536,4;40,3
cub;1984;10073299;5781,65;58240271775;2721,91;40,4
cub;1985;10157228;5860,63;59527749165;2758,07;40,5
cub;1986;10244247;5809,12;59510059868;2732,81;40,7
cub;1987;10335342;5593,92;57815127872;2630,59;40,8
cub;1988;10432585;5716,4;59636860039;2687,18;40,9
cub;1989;10533243;5712,97;60176090968;2684,57;41
cub;1990;10631799;5394,76;57355952517;2534,09;41,1
cub;1991;10717640;4558,01;48851141946;2140,39;41,2
cub;1992;10785801;3891,82;41976441554;1826,74;41,3
cub;1993;10841031;3041,35;32971328021;1427,27;41,5
cub;1994;10886021;3071,11;33432137151;1440,5;41,6
cub;1995;10925362;3274,86;35778983090;1535,31;41,7
cub;1996;10962010;3720,13;40780059418;1743,37;41,8
cub;1997;10997934;3921,59;43129335510;1837,06;41,9
